,date,MA1_9,MA2_9,MA3_9,MA1_12,MA2_12,MA3_12,MOM(1),MOM(2),MOM(3),MOM(6),MOM(9),MOM(12)
8476,2019-08-19,0,0,0,0,0,0,1,1,1,1,1,1
8477,2019-08-20,0,0,0,0,0,0,0,1,1,1,1,1
8478,2019-08-21,0,0,0,0,0,0,0,0,1,0,1,1
8479,2019-08-22,1,1,0,0,0,0,0,0,0,1,1,1
8480,2019-08-23,1,1,1,1,1,1,0,0,0,0,0,1
8481,2019-08-26,1,1,1,1,1,1,0,0,0,0,0,1
8482,2019-08-27,1,1,1,1,1,1,1,1,0,0,0,1
8483,2019-08-28,0,0,1,0,0,1,1,1,1,0,1,1
8484,2019-08-29,0,0,0,0,0,0,1,1,1,1,1,0
8485,2019-08-30,1,0,0,1,0,0,0,0,1,0,0,0
8486,2019-09-03,1,1,0,1,1,0,0,0,0,0,0,0
8487,2019-09-04,0,0,0,0,1,1,1,1,0,1,1,1
8488,2019-09-05,0,0,0,0,0,0,1,1,1,1,1,1
8489,2019-09-06,0,0,0,0,0,0,1,1,1,1,1,1
8490,2019-09-09,0,0,0,0,0,0,1,1,1,1,1,1
8491,2019-09-10,0,0,0,0,0,0,0,1,1,1,1,1
8492,2019-09-11,1,0,0,1,0,0,0,0,0,1,0,1
8493,2019-09-12,1,1,0,1,1,0,0,0,0,0,0,1
8494,2019-09-13,1,1,1,1,1,1,0,0,0,0,0,0
8495,2019-09-16,0,0,0,0,0,0,1,1,1,1,1,1
8496,2019-09-17,0,0,0,0,0,0,0,1,1,1,1,1
8497,2019-09-18,0,0,0,0,0,0,0,0,1,1,1,1
8498,2019-09-19,0,0,0,0,0,0,1,0,0,1,1,1
8499,2019-09-20,0,0,0,0,0,0,0,0,0,1,1,1
8500,2019-09-23,0,0,0,0,0,0,1,1,1,1,1,1
8501,2019-09-24,1,1,1,1,0,0,0,0,0,0,1,1
8502,2019-09-25,1,1,1,1,1,1,0,0,0,0,1,0
8503,2019-09-26,1,1,1,1,1,1,0,0,0,0,1,0
8504,2019-09-27,1,1,1,1,1,1,0,0,0,0,0,1
8505,2019-09-30,1,1,1,1,1,1,0,0,0,0,0,0
8506,2019-10-01,1,1,1,1,1,1,0,0,0,0,0,0
8507,2019-10-02,1,1,1,1,1,1,0,0,0,0,0,0
8508,2019-10-03,1,1,1,1,1,1,0,0,0,0,0,0
8509,2019-10-04,1,1,1,1,1,1,1,1,0,0,0,0
8510,2019-10-07,1,1,1,1,1,1,0,1,1,0,0,0
8511,2019-10-08,1,1,1,1,1,1,0,0,1,0,0,0
8512,2019-10-09,1,1,1,1,1,1,0,0,0,0,0,0
8513,2019-10-10,0,0,1,1,1,1,1,1,1,1,0,0
8514,2019-10-11,0,0,0,0,0,1,1,1,1,1,1,0
8515,2019-10-14,0,0,0,0,0,0,0,1,1,1,0,0
8516,2019-10-15,1,0,0,1,1,0,0,0,0,1,1,0
8517,2019-10-16,0,1,0,0,1,0,1,0,0,1,1,0
8518,2019-10-17,0,0,0,0,0,0,1,1,1,1,1,1
8519,2019-10-18,0,0,0,0,0,0,0,1,1,1,1,1
8520,2019-10-21,1,1,0,1,0,0,0,0,0,0,1,1
8521,2019-10-22,0,0,0,0,0,0,1,1,1,1,1,1
8522,2019-10-23,0,0,0,0,0,0,1,1,1,1,1,1
8523,2019-10-24,0,0,0,0,0,0,1,1,1,1,1,1
8524,2019-10-25,0,0,0,0,0,0,1,1,1,1,1,1
8525,2019-10-28,0,0,0,0,0,0,0,0,0,1,1,1
8526,2019-10-29,0,0,0,0,0,0,0,0,0,1,1,1
8527,2019-10-30,1,0,0,0,0,0,0,0,0,1,1,1
8528,2019-10-31,1,1,1,1,1,1,0,0,0,0,1,1
8529,2019-11-01,0,1,1,0,0,0,1,1,1,0,1,1
8530,2019-11-04,0,0,1,0,0,0,1,1,1,0,1,1
8531,2019-11-05,0,0,0,0,0,0,1,1,1,1,1,1
8532,2019-11-06,0,0,0,0,0,0,0,0,1,1,1,1
8533,2019-11-07,0,0,0,0,0,0,1,0,1,1,1,1
8534,2019-11-08,0,0,0,0,0,0,1,1,0,1,1,1
8535,2019-11-12,0,0,0,0,0,0,0,0,1,1,1,1
8536,2019-11-13,0,0,0,0,0,0,1,0,0,1,1,1
8537,2019-11-14,1,0,0,0,0,0,0,0,0,0,1,1
8538,2019-11-15,0,0,0,0,0,0,1,1,1,1,1,1
8539,2019-11-18,1,0,0,0,0,0,0,1,0,0,1,1
8540,2019-11-19,1,1,1,1,1,1,0,0,0,0,0,1
8541,2019-11-20,0,1,1,0,1,1,1,0,0,1,1,1
8542,2019-11-21,0,0,1,0,0,1,1,1,1,1,1,1
8543,2019-11-22,0,0,0,0,0,0,0,1,1,1,1,1
8544,2019-11-25,0,0,0,0,0,0,1,0,1,1,1,1
8545,2019-11-26,0,0,0,0,0,0,1,1,0,1,1,1
8546,2019-11-27,0,0,0,0,0,0,0,1,1,1,1,1
8547,2019-11-29,0,0,0,0,0,0,1,0,1,1,1,1
8548,2019-12-02,1,1,0,1,1,0,0,0,0,0,0,0
8549,2019-12-03,1,1,1,1,1,1,1,0,0,0,1,0
8550,2019-12-04,0,1,1,0,0,1,1,1,1,1,1,1
8551,2019-12-05,0,0,0,0,0,0,0,1,1,1,1,1
8552,2019-12-06,0,0,0,0,0,0,1,1,1,1,1,1
8553,2019-12-09,0,0,0,0,0,0,0,1,1,1,1,1
8554,2019-12-10,0,0,0,0,0,0,1,1,1,1,1,1
8555,2019-12-11,0,0,0,0,0,0,0,0,0,1,1,1
8556,2019-12-12,0,0,0,0,0,0,1,0,1,1,1,1
8557,2019-12-13,0,0,0,0,0,0,1,1,1,1,1,1
8558,2019-12-16,0,0,0,0,0,0,1,1,1,1,1,1
8559,2019-12-17,0,0,0,0,0,0,1,1,1,1,1,1
8560,2019-12-18,0,0,0,0,0,0,1,1,1,1,1,1
8561,2019-12-19,0,0,0,0,0,0,1,1,1,1,1,1
8562,2019-12-20,0,0,0,0,0,0,0,0,0,1,1,1
8563,2019-12-23,0,0,0,0,0,0,1,0,0,1,1,1
8564,2019-12-24,0,0,0,0,0,0,1,1,0,1,1,1
8565,2019-12-26,0,0,0,0,0,0,1,1,1,1,1,1
8566,2019-12-27,0,0,0,0,0,0,1,1,1,1,1,1
8567,2019-12-30,0,0,0,0,0,0,0,0,1,1,1,1
8568,2019-12-31,1,0,0,0,0,0,0,0,0,1,1,1
8569,2020-01-02,1,1,0,0,0,0,1,0,0,1,1,1
8570,2020-01-03,0,0,0,0,0,0,1,1,1,1,1,1
8571,2020-01-06,0,0,0,0,0,0,1,1,1,1,1,1
8572,2020-01-07,0,0,0,0,0,0,0,0,1,1,1,1
8573,2020-01-08,1,1,0,1,1,0,0,0,0,0,0,0
8574,2020-01-09,1,1,1,1,1,1,0,0,0,0,0,0
8575,2020-01-10,1,1,1,1,1,1,0,0,0,0,0,0
8576,2020-01-13,1,1,1,1,1,1,0,0,0,0,0,0
8577,2020-01-14,1,1,1,1,1,1,1,0,0,0,0,0
8578,2020-01-15,1,1,1,1,1,1,0,0,0,0,0,0
8579,2020-01-16,1,1,1,1,1,1,1,1,1,0,0,0
8580,2020-01-17,1,1,1,1,1,1,1,1,1,0,0,0
8581,2020-01-21,1,1,1,1,1,1,0,0,1,0,0,0
8582,2020-01-22,1,1,1,1,1,1,0,0,0,0,0,0
8583,2020-01-23,1,1,1,1,1,1,0,0,0,0,0,0
8584,2020-01-24,1,1,1,1,1,1,0,0,0,0,0,0
8585,2020-01-27,1,1,1,1,1,1,0,0,0,0,0,0
8586,2020-01-28,1,1,1,1,1,1,1,0,0,0,0,0
8587,2020-01-29,1,1,1,1,1,1,0,1,0,0,0,0
8588,2020-01-30,1,1,1,1,1,1,0,0,0,0,0,0
8589,2020-01-31,1,1,1,1,1,1,0,0,0,0,0,0
8590,2020-02-03,1,1,1,1,1,1,0,0,0,0,0,0
8591,2020-02-04,1,1,1,1,1,1,0,0,0,0,0,0
8592,2020-02-05,1,1,1,1,1,1,1,1,0,0,0,0
8593,2020-02-06,1,1,1,1,1,1,1,1,1,0,0,0
8594,2020-02-07,1,1,1,1,1,1,0,0,1,0,0,0
8595,2020-02-10,1,1,1,1,1,1,0,0,0,0,0,0
8596,2020-02-11,1,1,1,1,1,1,1,0,0,0,0,0
8597,2020-02-12,0,0,1,0,1,1,1,1,1,1,0,0
8598,2020-02-13,0,0,0,0,0,1,1,1,1,1,0,0
8599,2020-02-14,0,0,0,0,0,0,1,1,1,1,1,0
8600,2020-02-18,0,0,0,0,0,0,1,1,1,1,1,0
8601,2020-02-19,0,0,0,0,0,0,1,1,1,1,1,1
8602,2020-02-20,0,0,0,0,0,0,1,1,1,1,1,1
8603,2020-02-21,0,0,0,0,0,0,0,1,1,1,1,1
8604,2020-02-24,1,0,0,1,0,0,0,0,0,0,1,1
8605,2020-02-25,1,1,1,1,1,1,0,0,0,0,0,0
8606,2020-02-26,1,1,1,1,1,1,0,0,0,0,0,0
8607,2020-02-27,1,1,1,1,1,1,0,0,0,0,0,0
8608,2020-02-28,1,1,1,1,1,1,0,0,0,0,0,0
8609,2020-03-02,1,1,1,1,1,1,1,0,0,0,0,0
8610,2020-03-03,1,1,1,1,1,1,1,1,1,0,0,0
8611,2020-03-04,1,1,1,1,1,1,0,1,1,0,0,0
8612,2020-03-05,1,1,1,1,1,1,0,0,0,0,0,0
8613,2020-03-06,1,1,1,1,1,1,0,0,0,0,0,0
8614,2020-03-09,1,1,1,1,1,1,0,0,0,0,0,0
8615,2020-03-10,1,1,1,1,1,1,1,0,0,0,0,0
8616,2020-03-11,1,1,1,1,1,1,0,1,0,0,0,0
8617,2020-03-12,1,1,1,1,1,1,0,0,1,0,0,0
8618,2020-03-13,1,1,1,1,1,1,1,0,0,0,0,0
8619,2020-03-16,1,1,1,1,1,1,0,0,0,0,0,0
8620,2020-03-17,1,1,1,1,1,1,0,0,0,0,0,0
8621,2020-03-18,1,1,1,1,1,1,0,0,0,0,0,0
8622,2020-03-19,1,1,1,1,1,1,1,0,0,0,0,0
8623,2020-03-20,1,1,1,1,1,1,0,0,0,0,0,0
8624,2020-03-23,1,1,1,1,1,1,1,0,1,0,0,0
8625,2020-03-24,1,1,1,1,1,1,0,1,0,0,0,0
8626,2020-03-25,1,1,1,1,1,1,0,0,1,0,0,0
8627,2020-03-26,1,1,1,1,1,1,0,0,0,0,0,0
8628,2020-03-27,1,1,1,1,1,1,0,0,0,0,0,0
8629,2020-03-30,1,1,1,1,1,1,0,0,0,0,0,0
8630,2020-03-31,0,1,1,1,1,1,1,1,1,0,1,0
8631,2020-04-01,0,0,1,1,0,1,0,1,1,0,0,0
8632,2020-04-02,0,0,0,0,0,0,1,1,1,1,1,0
8633,2020-04-03,0,0,0,0,0,0,1,1,1,1,1,1
8634,2020-04-06,0,0,0,0,0,0,0,1,1,1,1,1
8635,2020-04-07,0,0,0,0,0,0,0,0,0,1,1,1
8636,2020-04-08,0,0,0,0,0,0,1,0,0,1,1,1
8637,2020-04-09,0,0,0,0,0,0,0,0,0,1,1,1
8638,2020-04-13,1,1,1,0,0,0,0,0,0,0,1,1
8639,2020-04-14,1,1,1,1,1,1,0,0,0,0,0,1
8640,2020-04-15,1,1,1,1,1,1,0,0,0,0,0,1
8641,2020-04-16,1,1,1,1,1,1,0,0,0,0,0,1
8642,2020-04-17,1,1,1,1,1,1,0,0,0,0,0,0
8643,2020-04-20,1,1,1,1,1,1,0,0,0,0,0,0
8644,2020-04-21,1,1,1,1,1,1,1,0,0,0,0,0
8645,2020-04-22,0,1,1,1,1,1,1,1,0,0,0,0
8646,2020-04-23,0,0,0,0,1,1,1,1,1,0,0,0
8647,2020-04-24,0,0,0,0,0,0,1,1,1,0,0,0
8648,2020-04-27,0,0,0,1,0,0,0,0,0,0,0,0
8649,2020-04-28,0,0,0,0,0,0,1,0,0,1,0,0
8650,2020-04-29,0,0,0,0,0,0,1,1,0,1,0,0
8651,2020-04-30,0,0,0,0,0,0,1,1,1,1,1,0
8652,2020-05-01,0,0,0,0,0,0,1,1,1,1,1,0
8653,2020-05-04,0,0,0,0,0,0,1,1,1,1,1,1
8654,2020-05-05,0,0,0,0,0,0,1,1,1,1,1,1
8655,2020-05-06,0,0,0,0,0,0,0,1,1,1,1,1
8656,2020-05-07,0,0,0,0,0,0,0,0,1,1,1,1
8657,2020-05-08,0,0,0,0,0,0,1,1,1,1,1,1
8658,2020-05-11,0,0,0,0,0,0,0,1,1,1,1,1
8659,2020-05-12,0,0,0,0,0,0,1,1,1,1,1,1
8660,2020-05-13,0,0,0,0,0,0,0,1,1,1,1,1
8661,2020-05-14,0,0,0,0,0,0,1,1,1,1,1,1
8662,2020-05-15,0,0,0,0,0,0,1,1,1,1,1,1
8663,2020-05-18,0,0,0,0,0,0,1,1,1,1,1,1
8664,2020-05-19,0,0,0,0,0,0,1,1,1,1,1,1
8665,2020-05-20,0,0,0,0,0,0,1,1,1,1,1,1
8666,2020-05-21,0,0,0,0,0,0,1,1,1,1,1,1
8667,2020-05-22,0,0,0,0,0,0,0,0,1,1,1,1
8668,2020-05-26,0,0,0,0,0,0,1,1,1,1,1,1
8669,2020-05-27,0,0,0,0,0,0,0,0,0,1,1,1
8670,2020-05-28,0,0,0,0,0,0,1,0,1,1,1,1
8671,2020-05-29,0,0,0,0,0,0,1,1,1,1,1,1
8672,2020-06-01,0,0,0,0,0,0,0,1,1,1,1,1
8673,2020-06-02,0,0,0,0,0,0,1,1,1,1,1,1
8674,2020-06-03,0,0,0,0,0,0,1,1,1,1,1,1
8675,2020-06-04,0,0,0,0,0,0,1,1,1,1,1,1
8676,2020-06-05,0,0,0,0,0,0,1,1,1,1,1,1
8677,2020-06-08,0,0,0,0,0,0,0,1,1,1,1,1
8678,2020-06-09,0,0,0,0,0,0,1,0,1,1,1,1
8679,2020-06-10,0,0,0,0,0,0,1,1,1,1,1,1
8680,2020-06-11,1,0,0,1,0,0,0,0,0,0,1,1
8681,2020-06-12,1,1,1,1,1,0,0,0,0,0,1,1
8682,2020-06-15,1,1,1,1,1,1,1,1,0,0,1,1
8683,2020-06-16,0,1,1,0,0,1,1,1,1,1,1,1
8684,2020-06-17,1,0,1,0,0,1,0,1,1,0,1,1
8685,2020-06-18,0,0,0,0,0,0,1,1,1,0,0,1
8686,2020-06-19,0,0,0,0,0,0,1,1,1,1,1,1
8687,2020-06-22,0,0,0,0,0,0,1,1,1,1,1,1
8688,2020-06-23,0,0,0,0,0,0,0,1,1,1,1,1
8689,2020-06-24,1,0,0,1,0,0,0,0,0,0,1,0
8690,2020-06-25,1,1,0,0,1,0,1,0,0,1,1,0
8691,2020-06-26,1,1,1,0,0,1,0,1,0,0,1,0
8692,2020-06-29,0,1,1,0,0,0,1,1,1,0,1,1
8693,2020-06-30,1,0,1,0,0,0,0,1,1,0,1,1
8694,2020-07-01,0,0,0,0,0,0,1,1,1,0,1,1
8695,2020-07-02,0,0,0,0,0,0,1,1,1,1,1,1
8696,2020-07-06,0,0,0,0,0,0,0,1,1,1,0,1
8697,2020-07-07,0,0,0,0,0,0,1,1,1,1,1,1
8698,2020-07-08,0,0,0,0,0,0,1,1,1,1,1,1
8699,2020-07-09,1,0,0,1,0,0,0,0,0,1,1,0
8700,2020-07-10,0,1,0,0,0,0,1,0,0,1,1,1
8701,2020-07-13,1,0,1,0,0,0,0,1,0,0,1,1
8702,2020-07-14,1,1,1,0,0,0,1,0,1,0,1,1
8703,2020-07-15,0,0,0,0,0,0,1,1,1,1,1,1
8704,2020-07-16,0,0,0,0,0,0,0,1,1,0,1,1
8705,2020-07-17,0,0,0,0,0,0,0,0,1,1,1,1
8706,2020-07-20,0,0,0,0,0,0,1,1,0,1,1,1
8707,2020-07-21,0,0,0,0,0,0,1,1,1,1,1,1
8708,2020-07-22,0,0,0,0,0,0,1,1,1,1,1,1
8709,2020-07-23,0,0,0,0,0,0,0,0,1,0,1,1
8710,2020-07-24,0,0,0,0,0,0,1,0,0,1,1,1
8711,2020-07-27,0,0,0,0,0,0,1,1,0,1,1,1
8712,2020-07-28,1,0,0,1,0,0,0,0,0,1,0,1
8713,2020-07-29,1,1,1,0,1,0,1,0,0,0,1,1
8714,2020-07-30,1,1,1,1,1,1,0,0,0,0,0,0
8715,2020-07-31,1,1,1,1,1,1,1,0,0,0,0,0
8716,2020-08-03,1,1,1,1,1,1,1,1,0,0,0,1
8717,2020-08-04,0,0,1,0,0,1,1,1,1,1,0,1
8718,2020-08-05,0,0,0,0,0,0,1,1,1,1,1,1
8719,2020-08-06,0,0,0,0,0,0,0,1,1,1,1,1
8720,2020-08-07,0,0,0,0,0,0,0,0,0,1,0,0
8721,2020-08-10,0,0,0,0,0,0,1,1,0,1,1,1
8722,2020-08-11,0,0,0,0,0,0,0,1,0,1,1,1
8723,2020-08-12,0,0,0,0,0,0,1,1,1,1,1,1
8724,2020-08-13,0,0,0,0,0,0,0,1,1,1,1,1
8725,2020-08-14,0,0,0,0,0,0,0,0,1,1,1,1
8726,2020-08-17,0,0,0,0,0,0,1,1,1,1,1,1
8727,2020-08-18,0,0,0,0,0,0,1,1,1,1,1,1
8728,2020-08-19,0,0,0,0,0,0,1,1,1,1,1,1
8729,2020-08-20,0,0,0,0,0,0,0,0,0,1,1,1
8730,2020-08-21,1,0,0,0,0,0,0,0,0,1,1,1
8731,2020-08-24,1,1,1,0,0,0,1,0,0,1,1,1
8732,2020-08-25,0,0,0,0,0,0,1,1,1,1,1,1
8733,2020-08-26,0,0,0,0,0,0,1,1,1,1,1,1
8734,2020-08-27,0,0,0,0,0,0,0,0,1,0,1,1
8735,2020-08-28,0,0,0,0,0,0,1,0,0,1,1,1
8736,2020-08-31,1,1,0,1,0,0,0,0,0,1,0,1
8737,2020-09-01,1,1,0,1,1,1,1,0,0,1,0,1
8738,2020-09-02,1,1,1,1,1,1,1,1,0,0,1,0
8739,2020-09-03,1,1,1,1,1,1,0,0,0,0,0,0
8740,2020-09-04,1,1,1,1,1,1,0,0,0,0,0,0
8741,2020-09-08,1,1,1,1,1,1,0,0,0,0,0,0
8742,2020-09-09,1,1,1,1,1,1,1,0,0,0,0,0
8743,2020-09-10,1,1,1,1,1,1,0,1,0,0,0,0
8744,2020-09-11,1,1,1,1,1,1,1,0,1,0,0,0
8745,2020-09-14,1,1,1,1,1,1,0,0,0,0,0,0
8746,2020-09-15,1,1,1,1,1,1,1,1,1,0,0,0
8747,2020-09-16,0,0,0,0,1,1,1,1,1,1,0,0
8748,2020-09-17,0,0,0,0,0,0,1,1,1,1,0,0
8749,2020-09-18,0,0,0,0,0,0,1,1,1,1,1,0
8750,2020-09-21,0,0,0,0,0,0,0,0,0,1,1,0
8751,2020-09-22,0,0,0,0,0,0,1,0,0,1,1,0
8752,2020-09-23,0,0,0,0,0,0,1,1,0,1,1,1
8753,2020-09-24,0,0,0,0,0,0,1,1,1,0,1,1
8754,2020-09-25,0,0,0,0,0,0,0,1,1,0,1,1
8755,2020-09-28,0,0,0,0,0,0,1,1,1,0,1,1
8756,2020-09-29,1,1,1,1,0,0,0,0,0,0,0,1
8757,2020-09-30,0,1,1,0,1,1,1,0,0,1,0,1
8758,2020-10-01,1,1,1,1,1,1,0,0,0,0,0,1
8759,2020-10-02,1,1,1,1,1,1,0,0,0,0,0,0
8760,2020-10-05,1,1,1,1,1,1,1,1,0,0,0,0
8761,2020-10-06,0,0,1,0,0,1,1,1,1,1,1,0
8762,2020-10-07,0,0,0,0,0,0,0,1,1,1,0,1
8763,2020-10-08,0,0,0,0,0,0,1,1,1,1,1,1
8764,2020-10-09,0,0,0,0,0,0,0,1,0,1,0,1
8765,2020-10-12,1,0,0,1,0,0,0,0,0,1,1,0
8766,2020-10-13,0,0,0,0,0,0,1,0,0,1,0,0
8767,2020-10-14,0,0,0,0,0,0,1,1,1,1,1,1
8768,2020-10-15,0,0,0,0,0,0,0,1,1,1,1,1
8769,2020-10-16,0,0,0,0,0,0,0,0,1,0,1,1
8770,2020-10-19,0,0,0,0,0,0,0,0,0,1,1,1
8771,2020-10-20,0,0,0,0,0,0,1,1,1,1,1,1
8772,2020-10-21,1,0,0,1,0,0,0,0,0,0,0,1
8773,2020-10-22,0,1,0,0,1,0,1,0,0,0,1,0
8774,2020-10-23,1,1,1,1,1,1,0,0,0,0,1,0
8775,2020-10-26,1,1,1,1,1,1,0,0,0,0,0,0
8776,2020-10-27,1,1,1,1,1,1,1,0,0,0,0,0
8777,2020-10-28,1,1,1,1,1,1,0,0,0,0,0,0
8778,2020-10-29,1,1,1,1,1,1,0,0,0,0,0,0
8779,2020-10-30,1,1,1,1,1,1,0,0,0,0,0,0
8780,2020-11-02,1,1,1,1,1,1,1,1,0,0,0,0
8781,2020-11-03,1,1,1,1,1,1,1,1,1,0,0,0
8782,2020-11-04,0,0,1,0,1,1,1,1,1,0,0,0
8783,2020-11-05,0,0,0,0,0,0,0,1,1,1,0,0
8784,2020-11-06,1,0,0,1,1,0,0,0,0,1,0,0
8785,2020-11-09,0,0,0,0,0,0,1,1,1,1,1,0
8786,2020-11-10,0,0,0,0,0,0,1,1,1,1,1,1
8787,2020-11-11,0,0,0,0,0,0,1,1,1,1,1,1
8788,2020-11-12,0,0,0,0,0,0,0,0,1,1,1,1
8789,2020-11-13,0,0,0,0,0,0,0,0,0,1,1,1
8790,2020-11-16,0,0,0,0,0,0,1,1,0,1,1,1
8791,2020-11-17,0,0,0,0,0,0,1,1,1,1,1,1
8792,2020-11-18,0,0,0,0,0,0,1,1,1,1,1,1
8793,2020-11-19,0,0,0,0,0,0,0,1,1,1,1,1
8794,2020-11-20,0,0,0,0,0,0,1,1,1,1,1,1
8795,2020-11-23,0,0,0,0,0,0,1,1,1,1,1,1
8796,2020-11-24,0,0,0,0,0,0,1,1,1,1,1,1
8797,2020-11-25,0,0,0,0,0,0,1,1,1,1,1,1
8798,2020-11-30,0,0,0,0,0,0,0,1,1,1,1,1
8799,2020-12-01,0,0,0,0,0,0,0,0,0,1,1,1
8800,2020-12-02,0,0,0,0,0,0,1,1,0,1,1,1
8801,2020-12-03,0,0,0,0,0,0,1,1,1,1,1,1
8802,2020-12-04,0,0,0,0,0,0,1,1,1,1,1,1
8803,2020-12-07,0,0,0,0,0,0,0,1,1,1,1,1
8804,2020-12-08,0,0,0,0,0,0,0,0,0,1,1,1
8805,2020-12-09,0,0,0,0,0,0,0,0,0,1,1,1
8806,2020-12-10,0,0,0,0,0,0,1,1,1,1,1,1
8807,2020-12-11,0,0,0,0,0,0,0,1,1,1,1,1
8808,2020-12-14,0,0,0,0,0,0,1,1,1,1,1,1
8809,2020-12-15,0,0,0,0,0,0,1,1,1,1,1,1
8810,2020-12-16,0,0,0,0,0,0,1,1,1,1,1,1
8811,2020-12-17,0,0,0,0,0,0,1,1,1,1,1,1
8812,2020-12-18,0,0,0,0,0,0,1,1,1,1,1,1
8813,2020-12-21,0,0,0,0,0,0,0,0,0,1,1,1
8814,2020-12-22,1,1,0,1,0,0,0,0,0,1,1,1
8815,2020-12-23,0,1,1,0,0,0,1,1,0,1,1,1
8816,2020-12-24,0,0,1,0,0,0,1,1,1,1,1,1
8817,2020-12-28,1,1,1,1,0,0,0,0,1,0,1,1
8818,2020-12-29,1,1,1,0,1,0,1,0,0,0,1,1
8819,2020-12-30,0,0,1,0,0,0,1,1,1,1,1,1
8820,2020-12-31,0,0,0,0,0,0,1,1,1,1,1,1
8821,2021-01-04,1,0,0,1,1,0,0,0,0,0,0,0
8822,2021-01-05,0,0,0,0,0,0,1,1,1,1,1,1
8823,2021-01-06,0,0,0,0,0,0,1,1,1,1,1,1
8824,2021-01-07,0,0,0,0,0,0,1,1,1,1,1,1
8825,2021-01-08,0,0,0,0,0,0,1,1,1,1,1,1
8826,2021-01-11,0,0,0,0,0,0,1,1,1,1,1,1
8827,2021-01-12,0,0,0,0,0,0,1,1,1,1,1,1
8828,2021-01-13,0,0,0,0,0,0,0,1,1,1,1,1
8829,2021-01-14,0,0,0,0,0,0,1,1,1,1,1,1
8830,2021-01-15,0,0,0,0,0,0,0,0,0,1,1,1
8831,2021-01-19,0,0,0,0,0,0,1,0,1,1,1,1
8832,2021-01-20,0,0,0,0,0,0,1,1,0,1,1,1
8833,2021-01-21,0,0,0,0,0,0,0,1,1,0,1,1
8834,2021-01-22,1,1,0,1,0,0,0,0,0,0,1,1
8835,2021-01-25,1,1,1,0,1,0,1,0,0,0,1,1
8836,2021-01-26,1,1,1,1,1,1,0,1,0,1,0,1
8837,2021-01-27,0,1,1,0,1,1,1,1,1,0,1,1
8838,2021-01-28,1,1,1,1,1,1,0,0,0,0,0,1
8839,2021-01-29,1,1,1,1,1,1,0,0,0,0,0,0
8840,2021-02-01,0,0,1,0,0,1,1,1,1,1,1,1
8841,2021-02-02,0,0,0,0,0,0,1,1,1,1,1,1
8842,2021-02-03,0,0,0,0,0,0,1,1,1,1,1,1
8843,2021-02-04,0,0,0,0,0,0,1,1,1,1,1,1
8844,2021-02-05,0,0,0,0,0,0,1,1,1,1,1,1
8845,2021-02-08,0,0,0,0,0,0,1,1,1,1,1,1
8846,2021-02-09,0,0,0,0,0,0,1,1,1,1,1,1
8847,2021-02-10,0,0,0,0,0,0,1,1,1,1,1,1
8848,2021-02-11,0,0,0,0,0,0,0,0,1,1,1,1
8849,2021-02-12,0,0,0,0,0,0,1,1,1,1,1,1
8850,2021-02-16,0,0,0,0,0,0,1,1,1,1,1,1
8851,2021-02-17,0,0,0,0,0,0,1,1,1,1,1,1
8852,2021-02-18,0,0,0,0,0,0,0,1,1,1,1,1
8853,2021-02-19,1,0,0,0,0,0,0,0,0,1,1,1
8854,2021-02-22,0,0,0,0,0,0,1,1,1,1,1,1
8855,2021-02-23,0,0,0,0,0,0,0,1,1,1,1,1
8856,2021-02-24,0,0,0,0,0,0,1,1,1,1,1,1
8857,2021-02-25,0,0,0,0,0,0,1,1,1,1,1,1
8858,2021-02-26,0,0,0,0,0,0,0,0,0,1,1,1
8859,2021-03-01,1,1,0,1,0,0,0,0,0,1,1,1
8860,2021-03-02,1,1,1,1,1,1,0,0,0,0,0,1
8861,2021-03-03,1,1,1,0,1,1,1,1,0,0,1,1
8862,2021-03-04,0,0,1,0,0,0,1,1,1,1,1,1
8863,2021-03-05,0,0,0,0,0,0,1,1,1,1,1,1
8864,2021-03-08,0,0,0,0,0,0,0,1,1,1,1,1
8865,2021-03-09,0,0,0,0,0,0,0,0,1,1,1,1
8866,2021-03-10,0,0,0,0,0,0,1,0,0,1,1,1
8867,2021-03-11,0,0,0,0,0,0,1,1,1,1,1,1
8868,2021-03-12,0,0,0,0,0,0,0,1,1,1,1,1
8869,2021-03-15,0,0,0,0,0,0,0,0,1,0,1,1
8870,2021-03-16,1,0,0,0,0,0,0,0,0,0,1,1
8871,2021-03-17,1,1,1,0,0,0,0,0,0,1,1,1
8872,2021-03-18,1,1,1,1,1,1,0,0,0,0,0,1
8873,2021-03-19,1,1,1,1,1,1,1,0,0,0,0,1
8874,2021-03-22,1,1,1,1,1,1,1,1,0,0,0,0
8875,2021-03-23,1,1,1,1,1,1,0,0,0,0,0,0
8876,2021-03-24,1,1,1,1,1,1,1,0,0,0,0,0
8877,2021-03-25,1,1,1,1,1,1,0,1,0,0,0,0
8878,2021-03-26,1,1,1,1,1,1,1,0,1,1,0,0
8879,2021-03-29,0,0,1,1,1,1,1,1,1,1,0,0
8880,2021-03-30,0,0,0,1,1,1,0,0,1,0,0,0
8881,2021-03-31,1,1,0,1,1,1,0,0,0,1,0,0
8882,2021-04-01,0,0,0,0,1,1,1,1,0,1,0,0
8883,2021-04-05,1,0,1,1,1,1,0,0,0,1,0,0
8884,2021-04-06,1,1,1,1,1,1,1,0,1,0,1,0
